V1,V2,V3
-90,15,585.992248535156
-89.9330357142857,15,655.362243652344
-89.8660714285714,15,429.212249755859
-89.7991071428571,15,286.382263183594
-89.7321428571429,15,262.612274169922
-89.6651785714286,15,289.332275390625
-89.5982142857143,15,229.112258911133
-89.53125,15,384.732269287109
-89.4642857142857,15,897.132263183594
-89.3973214285714,15,924.292236328125
-89.3303571428571,15,910.112976074219
-89.2633928571429,15,801.77294921875
-89.1964285714286,15,1005.24298095703
-89.1294642857143,15,1038.3330078125
-89.0625,15,868.81298828125
-88.9955357142857,15,957.482971191406
-88.9285714285714,15,956.31298828125
-88.8616071428571,15,787.252990722656
-88.7946428571429,15,776.513061523438
-88.7276785714286,15,931.873107910156
-88.6607142857143,15,664.713073730469
-88.59375,15,690.723083496094
-88.5267857142857,15,833.9130859375
-88.4598214285714,15,771.123107910156
-88.3928571428571,15,522.423095703125
-88.3258928571429,15,445.863067626953
-88.2589285714286,15,277.014862060547
-88.1919642857143,15,1209.76489257812
-88.125,15,1400.61486816406
-88.0580357142857,15,718.154846191406
-87.9910714285714,15,660.814880371094
-87.9241071428571,15,533.774841308594
-87.8571428571429,15,625.46484375
-87.7901785714286,15,446.534881591797
-87.7232142857143,15,442.927307128906
-87.65625,15,613.707275390625
-87.5892857142857,15,674.407287597656
-87.5223214285714,15,571.427307128906
-87.4553571428571,15,449.717315673828
-87.3883928571429,15,778.697326660156
-87.3214285714286,15,593.297302246094
-87.2544642857143,15,809.377319335938
-87.1875,15,1296.06701660156
-87.1205357142857,15,1827.09704589844
-87.0535714285714,15,1798.45703125
-86.9866071428571,15,1347.94702148438
-86.9196428571429,15,1203.82702636719
-86.8526785714286,15,870.637084960938
-86.7857142857143,15,805.657043457031
-86.71875,15,773.937072753906
-86.6517857142857,15,905.941955566406
-86.5848214285714,15,983.621948242188
-86.5178571428571,15,943.081909179688
-86.4508928571429,15,984.041931152344
-86.3839285714286,15,1086.06188964844
-86.3169642857143,15,1034.77197265625
-86.25,15,1055.94189453125
-86.1830357142857,15,1088.53198242188
-86.1160714285714,15,981.667846679688
-86.0491071428571,15,1081.17785644531
-85.9821428571429,15,1521.17785644531
-85.9151785714286,15,1645.51782226562
-85.8482142857143,15,1466.49780273438
-85.78125,15,754.7578125
-85.7142857142857,15,545.137817382812
-85.6473214285714,15,455.037811279297
-85.5803571428571,15,654.696533203125
-85.5133928571429,15,773.026550292969
-85.4464285714286,15,611.076538085938
-85.3794642857143,15,395.306549072266
-85.3125,15,295.266540527344
-85.2455357142857,15,294.70654296875
-85.1785714285714,15,255.596542358398
-85.1116071428571,15,239.376541137695
-85.0446428571429,15,120.08048248291
-84.9776785714286,15,113.200477600098
-84.9107142857143,15,308.640472412109
-84.84375,15,293.780487060547
-84.7767857142857,15,230.670486450195
-84.7098214285714,15,162.890472412109
-84.6428571428571,15,147.730484008789
-84.5758928571429,15,133.650482177734
-84.5089285714286,15,167.727493286133
-84.4419642857143,15,108.057502746582
-84.375,15,62.6974983215332
-84.3080357142857,15,70.9274978637695
-84.2410714285714,15,62.497501373291
-84.1741071428571,15,64.1374969482422
-84.1071428571429,15,66.7375030517578
-84.0401785714286,15,82.2375030517578
-83.9732142857143,15,72.2275009155273
-83.90625,15,64.8274993896484
-83.8392857142857,15,40.9274978637695
-83.7723214285714,15,11.2174997329712
-83.7053571428571,15,9.28749942779541
-83.6383928571429,15,7.73749971389771
-83.5714285714286,15,6.33749961853027
-83.5044642857143,15,5.7674994468689
-83.4375,15,4.02999973297119
-83.3705357142857,15,3.12999987602234
-83.3035714285714,15,2.17999982833862
-83.2366071428571,15,2.10999989509583
-83.1696428571429,15,-2.10000014305115
-83.1026785714286,15,-11.9400005340576
-83.0357142857143,15,-22.5599994659424
-82.96875,15,-23.1100006103516
-82.9017857142857,15,-22.4849987030029
-82.8348214285714,15,-23.1149978637695
-82.7678571428571,15,-24.2549991607666
-82.7008928571429,15,-21.6549987792969
-82.6339285714286,15,-17.0949993133545
-82.5669642857143,15,-20.5949993133545
-82.5,15,-28.9049987792969
-82.4330357142857,15,-11.774998664856
-82.3660714285714,15,-13.6699981689453
-82.2991071428571,15,-28.2199974060059
-82.2321428571429,15,-27.959997177124
-82.1651785714286,15,-27.9499969482422
-82.0982142857143,15,-29.9499969482422
-82.03125,15,-26.459997177124
-81.9642857142857,15,-26.3299980163574
-81.8973214285714,15,-23.8399982452393
-81.8303571428571,15,-26.2525100708008
-81.7633928571429,15,-40.2125091552734
-81.6964285714286,15,-34.192512512207
-81.6294642857143,15,-36.9525108337402
-81.5625,15,-148.472503662109
-81.4955357142857,15,-229.512512207031
-81.4285714285714,15,-267.042510986328
-81.3616071428571,15,-310.072509765625
-81.2946428571429,15,-368.454986572266
-81.2276785714286,15,-487.864990234375
-81.1607142857143,15,-554.39501953125
-81.09375,15,-579.284973144531
-81.0267857142857,15,-690.635009765625
-80.9598214285714,15,-840.39501953125
-80.8928571428571,15,-910.544982910156
-80.8258928571429,15,-967.344970703125
-80.7589285714286,15,-1002.07751464844
-80.6919642857143,15,-1114.4775390625
-80.625,15,-1248.24755859375
-80.5580357142857,15,-1493.24755859375
-80.4910714285714,15,-1601.48754882812
-80.4241071428571,15,-1657.70751953125
-80.3571428571429,15,-1740.02758789062
-80.2901785714286,15,-1772.31750488281
-80.2232142857143,15,-1759.76989746094
-80.15625,15,-1886.80993652344
-80.0892857142857,15,-1947.76989746094
-80.0223214285714,15,-1896.04992675781
-79.9553571428571,15,-1793.99987792969
-79.8883928571429,15,-1801.60986328125
-79.8214285714286,15,-1766.49987792969
-79.7544642857143,15,-1876.22985839844
-79.6875,15,-2077.8974609375
-79.6205357142857,15,-2221.10766601562
-79.5535714285714,15,-2284.54760742188
-79.4866071428571,15,-2246.48754882812
-79.4196428571429,15,-2092.54760742188
-79.3526785714286,15,-2270.1875
-79.2857142857143,15,-2274.9775390625
-79.21875,15,-2273.70751953125
-79.1517857142857,15,-2239.16967773438
-79.0848214285714,15,-2193.45971679688
-79.0178571428571,15,-2121.90966796875
-78.9508928571429,15,-2171.91967773438
-78.8839285714286,15,-2152.51977539062
-78.8169642857143,15,-2077.66967773438
-78.75,15,-2241.009765625
-78.6830357142857,15,-2325.91967773438
-78.6160714285714,15,-2370.65234375
-78.5491071428571,15,-2320.30249023438
-78.4821428571429,15,-2182.68237304688
-78.4151785714286,15,-2145.5224609375
-78.3482142857143,15,-2031.25244140625
-78.28125,15,-1885.92248535156
-78.2142857142857,15,-2017.982421875
-78.1473214285714,15,-2086.13232421875
-78.0803571428571,15,-2021.33984375
-78.0133928571429,15,-1792.97985839844
-77.9464285714286,15,-1657.01989746094
-77.8794642857143,15,-1854.38989257812
-77.8125,15,-2052.77978515625
-77.7455357142857,15,-2054.74975585938
-77.6785714285714,15,-1950.20983886719
-77.6116071428571,15,-1974.89990234375
-77.5446428571429,15,-2971.55249023438
-77.4776785714286,15,-3486.20239257812
-77.4107142857143,15,-3801.6025390625
-77.34375,15,-3807.0625
-77.2767857142857,15,-3814.50244140625
-77.2098214285714,15,-3866.58251953125
-77.1428571428571,15,-3771.99243164062
-77.0758928571429,15,-3620.87231445312
-77.0089285714286,15,-3716.3349609375
-76.9419642857143,15,-3710.82495117188
-76.875,15,-3587.11499023438
-76.8080357142857,15,-3704.39501953125
-76.7410714285714,15,-3729.89501953125
-76.6741071428571,15,-3752.71508789062
-76.6071428571429,15,-3711.99487304688
-76.5401785714286,15,-3640.92504882812
-76.4732142857143,15,-3476.41015625
-76.40625,15,-3534.580078125
-76.3392857142857,15,-3551.2001953125
-76.2723214285714,15,-3510.0400390625
-76.2053571428571,15,-3399.5400390625
-76.1383928571429,15,-3292.330078125
-76.0714285714286,15,-3382.330078125
-76.0044642857143,15,-3484.7001953125
-75.9375,15,-3832.11499023438
-75.8705357142857,15,-4119.36474609375
-75.8035714285714,15,-4135.07470703125
-75.7366071428571,15,-4127.85498046875
-75.6696428571429,15,-4130.8447265625
-75.6026785714286,15,-4143.8447265625
-75.5357142857143,15,-4138.1748046875
-75.46875,15,-4139.26513671875
-75.4017857142857,15,-4129.87744140625
-75.3348214285714,15,-4164.7373046875
-75.2678571428571,15,-4160.9072265625
-75.2008928571429,15,-4154.80712890625
-75.1339285714286,15,-4156.9375
-75.0669642857143,15,-4161.4375
-75,15,-4159.20703125
-90,14.9328859060403,374.252227783203
-89.9330357142857,14.9328859060403,446.442230224609
-89.8660714285714,14.9328859060403,447.692260742188
-89.7991071428571,14.9328859060403,425.762268066406
-89.7321428571429,14.9328859060403,668.742248535156
-89.6651785714286,14.9328859060403,696.692260742188
-89.5982142857143,14.9328859060403,491.162261962891
-89.53125,14.9328859060403,431.472259521484
-89.4642857142857,14.9328859060403,1042.96228027344
-89.3973214285714,14.9328859060403,1216.15222167969
-89.3303571428571,14.9328859060403,1032.27294921875
-89.2633928571429,14.9328859060403,860.602966308594
-89.1964285714286,14.9328859060403,973.412963867188
-89.1294642857143,14.9328859060403,1001.01300048828
-89.0625,14.9328859060403,804.342956542969
-88.9955357142857,14.9328859060403,1061.73303222656
-88.9285714285714,14.9328859060403,1169.17297363281
-88.8616071428571,14.9328859060403,1014.63299560547
-88.7946428571429,14.9328859060403,872.1630859375
-88.7276785714286,14.9328859060403,766.053100585938
-88.6607142857143,14.9328859060403,670.113098144531
-88.59375,14.9328859060403,1018.90307617188
-88.5267857142857,14.9328859060403,1015.82305908203
-88.4598214285714,14.9328859060403,1171.03308105469
-88.3928571428571,14.9328859060403,989.103088378906
-88.3258928571429,14.9328859060403,431.083068847656
-88.2589285714286,14.9328859060403,397.944885253906
-88.1919642857143,14.9328859060403,1283.48486328125
-88.125,14.9328859060403,1716.56481933594
-88.0580357142857,14.9328859060403,745.474853515625
-87.9910714285714,14.9328859060403,659.524841308594
-87.9241071428571,14.9328859060403,696.2548828125
-87.8571428571429,14.9328859060403,593.224853515625
-87.7901785714286,14.9328859060403,527.304870605469
-87.7232142857143,14.9328859060403,436.877319335938
-87.65625,14.9328859060403,776.557312011719
-87.5892857142857,14.9328859060403,980.077331542969
-87.5223214285714,14.9328859060403,744.7373046875
-87.4553571428571,14.9328859060403,424.597290039062
-87.3883928571429,14.9328859060403,610.557312011719
-87.3214285714286,14.9328859060403,711.687316894531
-87.2544642857143,14.9328859060403,566.75732421875
-87.1875,14.9328859060403,860.797058105469
-87.1205357142857,14.9328859060403,1292.95703125
-87.0535714285714,14.9328859060403,1374.29699707031
-86.9866071428571,14.9328859060403,1245.27709960938
-86.9196428571429,14.9328859060403,1316.48706054688
-86.8526785714286,14.9328859060403,1482.79699707031
-86.7857142857143,14.9328859060403,1055.06701660156
-86.71875,14.9328859060403,821.197082519531
-86.6517857142857,14.9328859060403,990.301940917969
-86.5848214285714,14.9328859060403,834.631958007812
-86.5178571428571,14.9328859060403,746.371948242188
-86.4508928571429,14.9328859060403,703.221923828125
-86.3839285714286,14.9328859060403,719.811950683594
-86.3169642857143,14.9328859060403,639.73193359375
-86.25,14.9328859060403,616.261962890625
-86.1830357142857,14.9328859060403,814.431945800781
-86.1160714285714,14.9328859060403,1232.63781738281
-86.0491071428571,14.9328859060403,1387.20776367188
-85.9821428571429,14.9328859060403,1449.64782714844
-85.9151785714286,14.9328859060403,992.217834472656
