V1,V2,V3
-114.245660881175,30,-158.455017089844
-114.178905206943,30,-275.705017089844
-114.11214953271,30,-389.815002441406
-114.045393858478,30,-435.135009765625
-113.978638184246,30,-462.785003662109
-113.911882510013,30,-437.994995117188
-113.845126835781,30,-398.733612060547
-113.778371161549,30,-365.273590087891
-113.711615487316,30,-277.013610839844
-113.644859813084,30,-226.733596801758
-113.578104138852,30,-197.683609008789
-113.511348464619,30,-164.11360168457
-113.444592790387,30,-163.123596191406
-113.377837116155,30,-161.36360168457
-113.311081441923,30,-159.600006103516
-113.24432576769,30,-155.870010375977
-113.177570093458,30,-137.260009765625
-113.110814419226,30,-103.450004577637
-113.044058744993,30,-94.9300079345703
-112.977303070761,30,-104.360008239746
-112.910547396529,30,-100.510009765625
-112.843791722296,30,-86.4600067138672
-112.777036048064,30,-41.3399925231934
-112.710280373832,30,71.8700103759766
-112.643524699599,30,105.820007324219
-112.576769025367,30,173.240005493164
-112.510013351135,30,281.050018310547
-112.443257676903,30,385.130004882812
-112.37650200267,30,473.380004882812
-112.309746328438,30,464.100006103516
-112.242990654206,30,544.938171386719
-112.176234979973,30,582.848205566406
-112.109479305741,30,602.67822265625
-112.042723631509,30,584.338195800781
-111.975967957276,30,615.118225097656
-111.909212283044,30,665.718200683594
-111.842456608812,30,705.308227539062
-111.775700934579,30,768.048217773438
-111.708945260347,30,896.189147949219
-111.642189586115,30,889.299194335938
-111.575433911883,30,932.369201660156
-111.50867823765,30,810.559204101562
-111.441922563418,30,788.819152832031
-111.375166889186,30,788.569152832031
-111.308411214953,30,758.67919921875
-111.241655540721,30,756.739196777344
-111.174899866489,30,786.448059082031
-111.108144192256,30,714.76806640625
-111.041388518024,30,638.708068847656
-110.974632843792,30,637.588073730469
-110.907877169559,30,717.498046875
-110.841121495327,30,833.758056640625
-110.774365821095,30,986.068054199219
-110.707610146862,30,958.438049316406
-110.64085447263,30,741.344299316406
-110.574098798398,30,875.544311523438
-110.507343124166,30,1100.13427734375
-110.440587449933,30,1181.85437011719
-110.373831775701,30,850.164306640625
-110.307076101469,30,762.654357910156
-110.240320427236,30,669.294311523438
-110.173564753004,30,759.244323730469
-110.106809078772,30,1099.17749023438
-110.040053404539,30,1364.10754394531
-109.973297730307,30,1104.53759765625
-109.906542056075,30,896.167541503906
-109.839786381842,30,856.187561035156
-109.77303070761,30,766.757568359375
-109.706275033378,30,793.717529296875
-109.639519359146,30,886.717529296875
-109.572763684913,30,1453.91296386719
-109.506008010681,30,1442.8330078125
-109.439252336449,30,889.332946777344
-109.372496662216,30,714.782958984375
-109.305740987984,30,629.852966308594
-109.238985313752,30,922.162963867188
-109.172229639519,30,1132.2529296875
-109.105473965287,30,1094.07299804688
-109.038718291055,30,1221.02416992188
-108.971962616822,30,1406.68420410156
-108.90520694259,30,1691.2841796875
-108.838451268358,30,2081.13427734375
-108.771695594126,30,1766.81420898438
-108.704939919893,30,1588.60424804688
-108.638184245661,30,1674.98425292969
-108.571428571429,30,1846.93420410156
-108.504672897196,30,2266.33984375
-108.437917222964,30,2101.60961914062
-108.371161548732,30,2178.30981445312
-108.304405874499,30,2249.7998046875
-108.237650200267,30,2274.45971679688
-108.170894526035,30,2414.2197265625
-108.104138851802,30,2133.1396484375
-108.03738317757,30,1868.20971679688
-107.970627503338,30,1924.05395507812
-107.903871829105,30,2270.2138671875
-107.837116154873,30,2051.99389648438
-107.770360480641,30,2044.56396484375
-107.703604806409,30,1640.36401367188
-107.636849132176,30,1481.85400390625
-107.570093457944,30,1485.69396972656
-107.503337783712,30,1516.88403320312
-107.436582109479,30,1585.02490234375
-107.369826435247,30,1877.82482910156
-107.303070761015,30,1542.70483398438
-107.236315086782,30,1488.36486816406
-107.16955941255,30,1517.01489257812
-107.102803738318,30,1499.89489746094
-107.036048064085,30,1529.31481933594
-106.969292389853,30,1466.12487792969
-106.902536715621,30,1546.08764648438
-106.835781041389,30,1381.16760253906
-106.769025367156,30,1427.49768066406
-106.702269692924,30,1697.49768066406
-106.635514018692,30,1793.69763183594
-106.568758344459,30,1711.61767578125
-106.502002670227,30,1736.93762207031
-106.435246995995,30,1666.11767578125
-106.368491321762,30,1562.35327148438
-106.30173564753,30,1568.14331054688
-106.234979973298,30,1461.96325683594
-106.168224299065,30,1403.5732421875
-106.101468624833,30,1497.55322265625
-106.034712950601,30,1443.00329589844
-105.967957276368,30,1372.62329101562
-105.901201602136,30,1336.37329101562
-105.834445927904,30,1311.80993652344
-105.767690253672,30,1298.63000488281
-105.700934579439,30,1276.30993652344
-105.634178905207,30,1272.65002441406
-105.567423230975,30,1311.96997070312
-105.500667556742,30,1436.83996582031
-105.43391188251,30,1590.58996582031
-105.367156208278,30,1551.94995117188
-105.300400534045,30,1501.52624511719
-105.233644859813,30,1524.4462890625
-105.166889185581,30,1393.81628417969
-105.100133511348,30,1290.97619628906
-105.033377837116,30,1238.35620117188
-104.966622162884,30,1292.89624023438
-104.899866488652,30,1457.45629882812
-104.833110814419,30,1630.15625
-104.766355140187,30,1237.26318359375
-104.699599465955,30,884.533203125
-104.632843791722,30,951.253173828125
-104.56608811749,30,1241.36315917969
-104.499332443258,30,1661.92321777344
-104.432576769025,30,1585.93322753906
